key,value,weight
3223,43820,43481
3224,156933,170565
3225,98363,96288
3226,112409,112542
3227,152807,168236
3228,127646,133104
3229,73278,70039
3230,105063,105782
3231,78923,81389
3232,90263,83139
3233,130165,119910
3234,20245,19858
3235,171759,174081
3236,91581,96171
3237,152699,147833
3238,146465,139502
3239,44609,48614
3240,69661,75647
3241,64657,65459
3242,137141,152014
3243,156569,146680
3244,122553,113921
3245,19775,18612
3246,15693,17217
3247,68675,66344
3248,8574,8926
3249,79023,75218
3250,126282,116000
3251,37041,35013
3252,132804,144939
3253,134145,134433
3254,156345,154637
3255,6090,6197
3256,157794,161064
3257,149328,165806
3258,49989,46071
3259,45469,50105
3260,136570,130686
3261,153163,147325
3262,155846,162706
3263,66344,70318
3264,31079,31554
3265,93553,88976
3266,110081,114657
3267,16417,16777
3268,68736,63409
3269,68665,73248
3270,74216,81006
3271,127927,136344
3272,173846,166388
3273,60866,59939
3274,33192,30989
3275,62533,57733
3276,38647,38875
3277,100834,108358
3278,202630,192478
3279,109838,120083
3280,145479,155107
3281,34993,33075
3282,145956,159882
3283,179075,196769
3284,72638,73202
3285,175601,183626
3286,63860,65667
3287,177441,185380
3288,160663,152599
3289,180275,188392
3290,26522,25670
3291,118926,116718
3292,138047,144652
3293,169948,185892
3294,42545,46617
3295,189009,185131
3296,18877,18486
3297,3217,3279
3298,74410,73679
3299,4631,4512
3300,51222,50657
3301,11921,11633
3302,125759,137537
3303,158003,151917
3304,171362,168710
3305,143845,151185
3306,169687,181588
3307,149405,140681
3308,86458,78982
3309,20788,21419
3310,99266,95351
3311,102955,113098
3312,134882,123053
3313,97455,88888
3314,147759,134883
3315,156979,154652
3316,11110,10674
3317,65687,68588
3318,105021,108955
3319,101616,92550
3320,37165,35955
3321,123604,115825
3322,50030,49643
3323,65809,68907
3324,29019,31995
3325,48561,44654
3326,16958,15659
3327,159513,148420
3328,37642,34302
3329,26863,29059
3330,178918,182331
3331,36453,38568
3332,106398,105369
3333,29924,27852
3334,154362,153670
3335,33634,32645
3336,87088,93268
3337,42743,44508
3338,70965,66113
3339,3836,4134
3340,63039,60513
3341,180833,180801
3342,27009,25898
3343,92579,96173
3344,104889,113820
3345,111738,104516
3346,176526,191691
3347,88273,87511
3348,209993,195722
3349,94723,90919
3350,204758,191734
3351,207860,189437
3352,9693,9372
3353,99647,96806
3354,77094,77512
3355,99336,109135
3356,59020,53931
3357,78544,81657
3358,21597,20264
3359,207172,199960
3360,170471,156091
3361,42612,46734
3362,45016,41990
3363,98988,96255
3364,25754,25466
3365,173207,173392
3366,69480,67166
3367,57652,53057
3368,98388,105215
3369,75041,69797
3370,76716,78900
3371,66593,69306
3372,195697,187725
3373,190728,182121
3374,211859,195864
3375,69692,64987
3376,110626,122895
3377,805,757
3378,22230,21217
3379,156451,150962
3380,139582,149723
3381,118233,111196
3382,36019,34419
3383,58274,59751
3384,200461,193969
3385,157722,162730
3386,58909,60283
3387,197850,193914
3388,198464,191931
3389,87594,80549
3390,45621,45039
3391,133037,131656
3392,30822,33484
3393,163862,152654
3394,59304,56208
3395,134949,132037
3396,46224,47651
3397,130071,141406
3398,65768,70313
3399,106939,108545
3400,16002,15015
3401,45821,44555
3402,171818,168335
3403,109731,101605
3404,154577,150633
3405,43495,46402
3406,46078,44064
3407,145419,139637
3408,68985,68711
3409,71518,65324
3410,45130,48902
3411,6394,6733
3412,155198,142661
3413,13877,13995
3414,153990,160179
3415,17904,19173
3416,131209,134547
3417,132960,133403
3418,54070,56100
3419,117911,109966
3420,67508,69260
3421,128279,131603
3422,144713,136032
3423,12144,11636
3424,134896,129042
3425,127124,126115
3426,2105,2296
3427,60553,64028
3428,203526,188405
3429,214591,196438
3430,139343,144070
3431,114661,117093
3432,157295,156523
3433,37881,40559
3434,48142,49903
3435,108975,111240
3436,25607,23830
3437,181406,194733
3438,73263,77411
3439,209279,196826
3440,44172,43011
3441,76101,84552
3442,89360,85465
3443,146724,153735
3444,174729,162343
3445,65891,62067
3446,74964,71766
3447,99975,94358
3448,33671,36706
3449,87189,95578
3450,145705,136932
3451,107602,101161
3452,150155,157885
3453,140879,147171
3454,187802,182556
3455,41874,44667
3456,132558,127661
3457,73078,72943
3458,149415,157471
3459,33932,35169
3460,96410,92367
3461,110372,102103
3462,182026,179478
3463,149357,161100
3464,141252,135980
3465,140283,137776
3466,87178,86391
3467,130573,142979
3468,150583,167028
3469,109817,108297
3470,45645,44481
3471,9113,9451
3472,31210,32132
3473,175513,178730
3474,13083,12092
3475,58575,64640
3476,88586,89122
3477,36779,37781
3478,101142,99259
3479,117774,109339
3480,167217,162301
3481,17147,17798
3482,28239,27803
3483,2894,2859
3484,172197,158191
3485,46867,51828
3486,66188,71811
3487,154584,168894
3488,117728,118780
3489,149524,136207
3490,123609,114148
3491,129209,141559
3492,31108,31507
3493,139454,141698
3494,171620,184440
3495,177249,165526
3496,20823,19209
3497,34787,34736
3498,23753,24517
3499,2069,2230
3500,114652,116642
3501,166025,161208
3502,138437,151065
3503,58333,53319
3504,153734,141898
3505,64900,71858
3506,58310,56652
3507,27608,26074
3508,75218,72341
3509,179235,190065
3510,91937,86019
3511,116935,122707
3512,130426,124741
3513,106798,101568
3514,86428,89897
3515,180829,177974
3516,30059,31362
3517,171394,174247
3518,104394,110645
3519,180771,192668
3520,193897,198560
3521,12627,12454
3522,158324,146024
3523,176716,166268
3524,98181,95326
3525,98121,107830
3526,137480,146958
3527,119577,112357
3528,53028,55139
3529,8996,9677
3530,197339,184250
3531,146092,153920
3532,9292,9921
3533,203444,189655
3534,183554,175564
3535,22682,21264
3536,166481,177076
3537,89626,87039
3538,107476,104364
3539,33392,31474
3540,72199,79585
3541,165130,164838
3542,11615,10957
3543,35645,37599
3544,118718,124377
3545,39407,39912
3546,19322,17965
3547,136720,142183
3548,183098,186325
3549,207989,193628
3550,81680,89297
3551,72509,67702
3552,105798,110265
3553,156616,171538
3554,181407,183435
3555,33291,35025
3556,102287,113619
3557,55033,61076
3558,2090,1973
3559,170825,162455
3560,81450,88474
3561,111326,105447
3562,53966,53621
3563,81017,88513
3564,159411,167409
3565,168725,182921
3566,84798,77305
3567,83755,88036
3568,58159,59043
3569,55483,59954
3570,187699,181242
3571,149067,148651
3572,153561,149542
3573,185360,195669
3574,134150,132666
3575,29166,31647
3576,34990,36570
3577,59333,59421
3578,31915,30663
3579,191400,176417
3580,78598,72201
3581,127903,124338
3582,123312,128632
3583,16342,14892
3584,162961,170022
3585,31675,31028
3586,185451,186668
3587,42771,40917
3588,123579,123088
3589,102260,112380
3590,105823,101840
3591,160143,160908
3592,176010,174094
3593,112731,116127
3594,73036,70807
3595,125104,130010
3596,47592,44433
3597,181279,194348
3598,32579,35521
3599,151792,166243
3600,147661,161527
3601,71981,72299
3602,145314,157526
3603,64708,70819
3604,122602,115780
3605,87150,92381
3606,70799,69866
3607,27257,25138
3608,76850,72552
3609,166419,153344
3610,75173,77081
3611,24224,24706
3612,23749,23422
3613,86628,87818
3614,103621,100169
3615,22629,22941
3616,17248,16328
3617,129144,117867
3618,12130,12204
3619,169814,158249
3620,108782,115574
3621,93023,90829
3622,167598,157693
3623,17999,17062
3624,13804,15198
3625,29672,30101
3626,54160,58880
3627,206001,194731
3628,19058,20802
3629,6669,6881
3630,124392,115844
3631,72620,80366
3632,4276,4687
3633,8798,8969
3634,163110,154722
3635,112794,124091
3636,121946,117786
3637,69504,71647
3638,54717,54652
3639,136650,136441
3640,146374,158370
3641,50,49
3642,170364,168897
3643,194214,183083
3644,132543,124819
3645,128383,137156
3646,107677,117029
3647,18038,17898
3648,12978,12223
3649,143828,151896
3650,29013,29739
3651,8958,9069
3652,100592,93668
3653,173446,184232
3654,18397,19036
3655,35868,35330
3656,3135,3178
3657,121150,125800
3658,112828,117007
3659,169085,155604
3660,170983,159523
3661,101877,102215
3662,162683,152993
3663,146627,146277
3664,93988,99980
3665,30057,33324
3666,101727,92732
3667,11134,11282
3668,125678,131976
3669,144725,156603
3670,182444,187473
3671,164767,157396
3672,83912,86633
3673,3475,3343
3674,41015,45087
3675,24417,22907
3676,137092,151400
3677,175425,189055
3678,12689,12140
3679,185638,169011
3680,35427,34730
3681,14805,14746
3682,117788,112008
3683,34985,35200
3684,107140,113595
3685,107062,97773
3686,43785,40591
3687,179480,186115
3688,152884,146643
3689,21955,22009
3690,116601,113381
3691,76143,77364
3692,172960,189270
3693,32508,35455
3694,6073,6265
3695,106073,105319
3696,89883,84173
3697,71496,67958
3698,148272,136836
3699,173472,161226
3700,10222,10095
3701,158653,163728
3702,68936,64905
3703,106673,117858
3704,20804,22813
3705,200322,185467
3706,187622,194964
3707,89020,86995
3708,76534,73375
3709,21498,22940
3710,117010,120061
3711,15672,14551
3712,131759,135209
3713,7384,7891
3714,73630,77284
3715,58585,57539
3716,138681,148058
3717,71092,69115
3718,93331,101812
3719,30037,29383
3720,91701,85817
3721,78469,82728
3722,1980,1889
3723,143260,155372
3724,96459,88568
3725,65960,62440
3726,51681,53228
3727,29466,27413
3728,201843,189683
3729,118470,113669
3730,95538,103003
3731,13418,14400
3732,46061,50159
3733,119628,127935
3734,151759,143747
3735,17842,19268
3736,176173,180573
3737,104318,103828
3738,182062,166592
3739,129018,122067
3740,48840,54102
3741,101333,103802
3742,12572,13369
3743,27002,29623
3744,150769,154270
3745,136828,148897
3746,51923,53726
3747,124585,120725
3748,188429,187298
3749,38897,38066
3750,46715,50155
3751,70276,76463
3752,195586,181628
3753,161621,158356
3754,55998,56868
3755,135228,143579
3756,44752,42796
3757,109979,121636
3758,129576,117849
3759,71499,70607
3760,4185,4062
3761,186291,170170
3762,114428,115873
3763,103931,95831
3764,178888,176680
3765,111464,114920
3766,106991,110624
3767,53192,57370
3768,48097,51658
3769,115526,118523
3770,187129,178818
3771,34617,33050
3772,114893,115182
3773,184089,174074
3774,79249,77247
3775,25449,24626
3776,166327,174887
3777,129042,134820
3778,28712,30999
3779,98375,96152
3780,79087,76467
3781,161237,167028
3782,56379,62421
3783,142357,139098
3784,20417,20987
3785,99244,99678
3786,116080,113358
3787,172664,165986
3788,120771,119248
3789,23657,21520
3790,76837,73313
3791,43127,42356
3792,216009,198509
3793,13063,13236
3794,164529,152117
3795,62923,60780
3796,201611,188025
3797,142411,137130
3798,144548,136959
3799,189907,181251
3800,8567,8579
3801,29808,32656
3802,74442,73404
3803,163478,173705
3804,6552,7046
3805,168403,167356
3806,85654,85808
3807,154879,171241
3808,28182,28196
3809,86287,82173
3810,33470,31855
3811,102995,101161
3812,44392,42157
3813,130061,119775
3814,11455,11602
3815,100506,98473
3816,31787,29463
3817,67238,73573
3818,80680,78271
3819,94553,104673
3820,51102,49604
3821,66706,62415
3822,81534,79267
3823,108083,100901
3824,56556,61889
3825,78921,75476
3826,135222,142136
3827,128502,142178
3828,39920,41987
3829,45651,42534
3830,116991,106754
3831,129640,123296
3832,108602,109033
3833,172521,170866
3834,122101,134283
3835,174536,191807
3836,123338,117759
3837,100979,109407
3838,103124,104044
3839,166136,160956
3840,149072,153847
3841,150314,148492
3842,24600,23813
3843,184102,192939
3844,35399,38895
3845,23613,25620
3846,105646,104642
3847,48973,47035
3848,18404,20271
3849,103047,102475
3850,152298,145174
3851,75764,69431
3852,14526,14121
3853,91749,100287
3854,171930,159168
3855,24986,25665
3856,97842,105657
3857,113262,114361
3858,167532,171594
3859,3278,3543
3860,87129,81445
3861,36856,37820
3862,57954,64326
3863,127756,118288
3864,68530,73116
3865,9337,8642
3866,71333,65170
3867,76714,79837
3868,32639,34488
3869,42875,39108
3870,194964,187731
3871,160173,154634
3872,104390,98557
3873,74933,79536
3874,46102,47034
3875,147962,147772
3876,81814,82905
3877,60203,63538
3878,141773,140164
3879,52251,50290
3880,96553,97828
3881,165784,154605
3882,172532,163635
3883,47166,43973
3884,190613,198623
3885,105242,110401
3886,184191,179352
3887,165016,158569
3888,142016,154167
3889,189029,183876
3890,38734,41290
3891,178750,179180
3892,41865,43520
3893,195515,184395
3894,53781,49326
3895,60171,56948
3896,67306,62267
3897,42354,43616
3898,144418,150638
3899,27272,27395
3900,147199,143186
3901,17935,18570
3902,9474,8964
3903,160196,166516
3904,128322,118297
3905,22227,23626
3906,119006,118766
3907,103910,111228
3908,23242,24077
3909,107883,102746
3910,57901,55352
3911,197777,193963
3912,60433,64918
3913,130070,141614
3914,75923,79479
3915,164642,181035
3916,67829,69574
3917,140897,156468
3918,72037,66314
3919,70018,67197
3920,56346,58712
3921,127549,128021
3922,10886,10521
3923,164475,152576
3924,98320,92468
3925,47331,48947
3926,48861,53592
3927,59349,63212
3928,117993,114663
3929,102790,101291
3930,86679,91906
3931,42688,46416
3932,59994,66477
3933,26748,28626
3934,144960,134367
3935,109985,104665
3936,50649,51369
3937,183505,169722
3938,73901,70336
3939,82619,86541
3940,56742,54249
3941,206267,195947
3942,109764,107264
3943,20414,22217
3944,178165,184420
3945,121801,117932
3946,116396,111362
3947,4829,4872
3948,165429,156541
3949,61253,67193
3950,182340,196791
3951,193661,195229
3952,133443,147903
3953,170457,177932
3954,155127,164183
3955,3945,3828
3956,69309,72544
3957,90252,90326
3958,104196,114340
3959,126990,124183
3960,180565,167872
3961,152647,162628
3962,145118,142444
3963,67500,67301
3964,195162,186921
3965,177075,171708
3966,6472,6918
3967,188997,198683
3968,29422,29710
3969,106365,103583
3970,125473,124241
3971,171053,177548
3972,191083,188301
3973,65307,59846
3974,12543,12473
3975,134830,144874
3976,86406,95599
3977,78762,85639
3978,60993,67444
3979,34405,33725
3980,95873,87333
3981,28964,27120
3982,21721,22271
3983,196421,198248
3984,46844,47050
3985,20801,19912
3986,188246,199843
3987,57762,62568
3988,68229,64485
3989,909,978
3990,48017,45555
3991,173294,158294
3992,17923,17829
3993,130471,127946
3994,1957,1933
3995,131047,120418
3996,85136,77669
3997,178827,174567
3998,196798,198678
3999,193950,196439
4000,77307,75559
4001,34792,38618
4002,60493,58496
4003,126633,117020
4004,141212,146970
4005,167431,161163
4006,146692,153862
4007,34659,31919
4008,64327,66710
4009,201656,186592
4010,171352,180140
4011,42303,40489
4012,198061,192157
4013,71972,78648
4014,146547,149953
4015,34674,37886
4016,50822,55898
4017,48232,50729
4018,160024,151134
4019,112511,115451
4020,143282,147490
4021,37488,35655
4022,44102,40293
4023,20515,19784
4024,30498,32375
4025,96335,88222
4026,78106,79236
4027,129448,123110
4028,171877,167553
4029,162949,165684
4030,170881,185394
4031,143482,133616
4032,118120,121877
4033,96117,95626
4034,69973,74607
4035,19197,18715
4036,100297,96112
4037,22193,22618
4038,117347,127493
4039,120562,111607
4040,177911,169467
4041,51374,49111
4042,65521,62731
4043,187943,198765
4044,151020,149766
4045,42251,40242
4046,43777,43678
4047,57049,59456
4048,178897,175246
4049,166779,154768
4050,151086,167591
4051,31973,33614
4052,14832,13880
4053,66566,61974
4054,9280,9306
4055,81968,75982
4056,142167,135701
4057,129212,128928
4058,8511,8050
4059,35987,39506
4060,58177,62623
4061,23704,21699
4062,134730,141048
4063,7414,6852
4064,148353,150840
4065,189661,191824
4066,54640,52795
4067,121250,131178
4068,141067,154991
4069,30635,32530
4070,100298,91223
4071,56812,59619
4072,132979,124411
4073,144035,136396
4074,175575,187824
4075,163706,169001
4076,205508,198847
4077,171836,179197
4078,101275,112117
4079,43487,42382
4080,136155,142855
4081,124090,133853
4082,164373,179871
4083,105270,103745
4084,129714,138311
4085,158787,147295
4086,93132,92465
4087,17133,19016
4088,87730,81952
4089,24572,26799
4090,202020,186295
4091,106066,107461
4092,201599,185756
4093,15923,17459
4094,144462,152393
4095,158933,150515
4096,164310,156079
4097,175368,164300
4098,99057,96391
4099,196078,197032
4100,186564,193718
4101,186294,176275
4102,125791,137051
4103,54244,53458
4104,121463,133561
4105,135861,136926
4106,17870,18492
4107,139992,153660
4108,164832,158698
4109,144073,159098
4110,69542,67879
4111,36623,37896
4112,50689,52836
4113,165779,175280
4114,150373,137766
4115,49210,48307
4116,74007,68847
4117,15066,16514
4118,22179,22859
4119,118193,119510
4120,185016,195960
4121,85356,79148
4122,83409,84530
4123,141010,154656
4124,185569,174619
4125,180579,165221
4126,129716,140868
4127,145774,135327
4128,140199,139355
4129,52454,48029
4130,73741,77937
4131,88591,83190
4132,125029,116069
4133,155166,155007
4134,14012,14258
4135,156507,152486
4136,210859,198419
4137,164112,171054
4138,10618,10319
4139,150752,157895
4140,85683,84324
4141,197844,185225
4142,119731,124820
4143,172891,161293
4144,110537,115142
4145,75826,74408
4146,78223,82651
4147,157734,149381
4148,141559,137999
4149,33162,31710
4150,146245,161799
4151,186603,180119
4152,195444,188669
4153,92577,91511
4154,53601,57988
4155,95225,87491
4156,13037,12154
4157,53903,57465
4158,175004,168010
4159,35355,36006
4160,191761,196379
4161,170305,159396
4162,100485,107161
4163,60017,63732
4164,79713,82398
4165,97339,91636
4166,11712,10876
4167,81827,79676
4168,143595,130921
4169,172913,188635
4170,178728,186248
4171,97907,102889
4172,75941,76112
4173,9444,10185
4174,63482,66267
4175,37400,36862
4176,155677,151373
4177,130046,128166
4178,164178,178271
4179,149348,141526
4180,75729,77383
4181,115335,108116
4182,141761,139334
4183,94242,94571
4184,182226,174285
4185,31789,32431
4186,60984,65997
4187,47160,47117
4188,80652,82714
4189,79933,78734
4190,85656,80955
4191,143867,155368
4192,7426,8144
4193,107329,116033
4194,155567,171744
4195,199045,191937
4196,50922,50623
4197,204186,191378
4198,168387,167704
4199,126778,125239
4200,77139,78685
4201,161459,168390
4202,144994,145864
4203,58470,61059
4204,193803,178636
4205,35608,39387
4206,195931,198621
4207,170938,164666
4208,72189,77849
4209,111301,113929
4210,97115,92305
4211,132105,128391
4212,38123,37880
4213,36781,35587
4214,94831,96487
4215,145274,146804
4216,8863,9291
4217,50918,46581
4218,38535,40300
4219,102785,105567
4220,88902,95322
4221,8689,8517
4222,124531,126966
4223,84813,84742
4224,108364,115738
4225,118987,127571
4226,12513,12518
4227,148670,143230
4228,26820,24616
4229,163658,171322
4230,145654,134311
4231,198282,186549
4232,9070,8589
4233,128680,122767
4234,15782,14766
4235,46628,45813
4236,75381,81209
4237,184921,176607
4238,133013,128698
4239,92675,92834
4240,85198,77833
4241,57697,59442
4242,108372,99795
4243,179046,184696
4244,28549,29762
4245,181709,169100
4246,36813,34892
4247,132856,126287
4248,137978,135061
4249,123910,116776
4250,31796,29954
4251,178364,181849
4252,11402,12443
4253,190539,174909
4254,161627,159004
4255,202706,184352
4256,147467,153497
4257,71722,73659
4258,146034,153227
4259,27940,27146
4260,162471,169722
4261,48640,48332
4262,128844,143113
4263,89724,97239
4264,154264,144921
4265,89665,90069
4266,13540,13915
4267,54013,53983
4268,25306,23926
4269,5703,5876
4270,28282,26449
4271,113781,107925
4272,99175,91837
4273,127544,130817
4274,200070,192066
4275,195758,196424
4276,151111,150085
4277,42682,41103
4278,122185,117203
4279,1596,1695
4280,147672,142348
4281,135690,135273
4282,73081,78766
4283,102039,112602
4284,195349,184253
4285,125160,130135
4286,6217,6540
4287,124049,120150
4288,127359,134827
4289,40737,38424
4290,5343,4974
4291,5119,4806
4292,34153,35669
4293,160644,175847
4294,79238,72605
4295,95129,92604
4296,24127,23714
4297,215667,197497
4298,77567,81647
4299,123126,113760
4300,27165,25572
4301,167415,160635
4302,98133,93187
4303,14584,14453
4304,135654,131671
4305,77153,75093
4306,106442,103745
4307,132947,139224
4308,16061,15584
4309,178345,179371
4310,22230,23964
4311,79275,79938
4312,21499,21136
4313,84078,93144
4314,55989,61073
4315,27755,26371
4316,90205,84639
4317,98142,98867
4318,54590,55656
4319,2595,2375
4320,192011,190707
4321,130812,144779
4322,182878,168623
4323,143449,144594
4324,193085,181209
4325,141281,155372
4326,196060,195972
4327,175400,178629
4328,83851,90952
4329,59918,60506
4330,82300,86729
4331,39224,36248
4332,200859,196899
4333,48407,47443
4334,164693,166127
4335,166885,185312
4336,81980,79861
4337,121375,119247
4338,51741,47150
4339,133411,125832
4340,86333,80948
4341,156424,159297
4342,170046,181384
4343,187367,185177
4344,112278,117888
4345,52051,56916
4346,95006,101003
4347,140650,156084
4348,144184,136354
4349,61935,60976
4350,114461,114509
4351,14243,13267
4352,162452,164623
4353,137199,147060
4354,30369,30128
4355,150112,163214
4356,52489,55205
4357,157989,167931
4358,148662,153437
4359,136022,124754
4360,142720,149674
4361,40013,38617
4362,130915,141258
4363,39676,37929
4364,171905,175762
4365,165041,175197
4366,134335,128438
4367,207895,199478
4368,11695,10935
4369,79605,85391
4370,193575,197481
4371,109624,109943
4372,96890,97184
4373,198657,196272
4374,168263,158135
4375,117435,112515
4376,128339,127228
4377,1530,1662
4378,148432,150075
4379,65899,71500
4380,134186,123430
4381,184131,174383
4382,14034,15134
4383,128921,138396
4384,186370,176544
4385,185896,192690
4386,67322,73935
4387,131735,139545
4388,86951,79449
4389,81614,74547
4390,46199,42697
4391,176441,189186
4392,158975,147177
4393,9765,9302
4394,104600,104594
4395,127338,117680
4396,126377,116818
4397,91303,86073
4398,60706,55608
4399,120975,132376
4400,168186,183614
4401,78160,82548
4402,54232,52692
4403,204420,191814
4404,96306,88069
4405,68188,74393
4406,103864,100360
4407,13719,14241
4408,5339,5478
4409,182751,194870
4410,58553,64642
4411,102036,98923
4412,25667,23562
4413,126651,115983
4414,170160,155321
4415,77110,85248
4416,10389,10630
4417,80559,87462
4418,73312,67308
4419,44533,48467
4420,148470,155223
4421,115641,107765
4422,191515,198504
4423,136303,137142
4424,393,421
4425,127274,132912
4426,58939,56320
4427,177672,170128
4428,96712,101186
4429,8608,8326
4430,30267,32724
4431,4136,4582
4432,163368,169322
4433,95518,98270
4434,184554,176845
4435,94634,96660
4436,151716,150339
4437,31159,29724
4438,21599,23132
4439,165490,177107
4440,86132,89692
4441,53465,55003
4442,127262,125312
4443,149050,164659
4444,49944,45999
4445,49538,46321
4446,10293,9534
4447,168401,156383
4448,69540,68192
4449,166151,166320
4450,45707,50153
4451,53085,49245
4452,36746,36989
4453,164555,179361
4454,77927,75865
4455,9299,9869
4456,4645,4925
4457,36266,33800
4458,7093,7413
4459,200912,188135
4460,171936,184323
4461,141524,147301
4462,163267,177259
4463,31158,28479
4464,119987,120795
4465,204792,195759
4466,77827,83572
4467,142551,156674
4468,123518,121017
4469,194088,188120
4470,91431,85395
4471,47663,52280
4472,96541,102078
4473,71562,77198
4474,172667,172564
4475,51074,54658
4476,127034,122100
4477,187064,194229
4478,76649,78031
4479,192516,193498
4480,135728,148175
4481,18315,16815
4482,130916,144803
4483,129708,142935
4484,12479,13483
4485,29589,30038
4486,84269,87805
4487,46186,48232
4488,113227,103890
4489,196147,190718
4490,29392,31377
4491,112461,117974
4492,185388,198453
4493,50654,47350
4494,29112,30877
4495,181290,198788
4496,132521,140528
4497,64210,65541
4498,23683,23146
4499,194264,196656
4500,2836,3080
4501,165708,172078
4502,155597,172300
4503,39635,39857
4504,124664,127213
4505,63661,66350
4506,189442,184351
4507,67635,65208
4508,162684,168698
4509,47069,43194
4510,166400,172297
4511,132020,141457
4512,47125,43826
4513,61693,59012
4514,203137,185789
4515,200808,188129
4516,9244,8770
4517,176064,180853
4518,68081,63092
4519,125625,138151
4520,147298,155268
4521,168507,176113
4522,124047,117235
4523,36381,36348
4524,156648,156727
4525,164291,155480
4526,44362,40393
4527,100309,99285
4528,167191,174857
4529,84730,80768
4530,41989,40463
4531,60549,57853
4532,185496,192847
4533,50540,47678
4534,98068,97512
4535,28760,27933
4536,162911,158281
4537,95879,88284
4538,111706,120832
4539,67530,73590
4540,164010,153185
4541,81448,76065
4542,128668,124239
4543,135566,134179
4544,151282,144874
4545,43591,43470
4546,121570,122389
4547,79011,81946
4548,106265,103266
4549,187535,188253
4550,23843,25821
4551,107105,108713
4552,87503,91762
4553,173753,188354
4554,45097,42491
4555,161524,147386
4556,140865,132074
4557,99040,92396
4558,86706,91408
4559,83430,82321
4560,116527,109768
4561,39188,41666
4562,58006,52994
4563,59333,58122
4564,133162,127343
4565,119588,124199
4566,190514,174534
4567,196376,184350
4568,212905,197874
4569,114410,110072
4570,194195,192856
4571,141486,145052
4572,128682,131400
4573,20479,19594
4574,84637,78847
4575,160102,167793
4576,46019,45206
4577,146554,154734
4578,198865,190220
4579,1216,1251
4580,133987,125675
4581,111468,122863
4582,86324,78617
4583,52376,54031
4584,89513,97021
4585,145,145
4586,51946,51595
4587,71708,68784
4588,119677,119534
4589,168894,176209
4590,77442,80145
4591,2635,2905
4592,108742,119371
4593,18713,19817
4594,49553,50596
4595,75322,75831
4596,118817,122696
4597,97599,90058
4598,193790,179079
4599,127740,121233
4600,16261,15239
4601,190048,194913
4602,157529,164871
4603,119949,112586
4604,70746,72784
4605,91573,98260
4606,163628,177914
4607,71086,77403
4608,185231,184984
4609,34253,36676
4610,156149,171969
4611,143547,158171
4612,169194,166780
4613,124294,115403
4614,152172,156743
4615,69208,71289
4616,178307,172868
4617,133430,130685
4618,182717,187073
4619,144552,152381
4620,61326,56930
4621,156084,166120
4622,41576,39853
4623,131484,121804
4624,5235,5426
4625,62569,62677
4626,210428,198933
4627,90257,82659
4628,56001,61434
4629,140802,139782
4630,63968,62219
4631,163983,163161
4632,125960,137960
4633,187391,182392
4634,124828,132524
4635,114064,125727
4636,187493,170904
4637,2262,2400
4638,146780,161823
4639,113148,119360
4640,144,142
4641,67491,70512
4642,142811,143509
4643,173388,183139
4644,86443,80501
4645,10171,10000
4646,2222,2184
4647,91860,91718
4648,78370,75560
4649,65178,70502
4650,8145,7933
4651,207617,195778
4652,85583,94439
4653,59810,62545
4654,179122,170820
4655,150410,148747
4656,98388,105886
4657,30085,30631
4658,67329,64756
4659,107754,103919
4660,105689,107300
4661,48708,51772
4662,74545,69042
4663,16880,17044
4664,185495,198199
4665,176417,192476
4666,84286,83752
4667,35494,37564
4668,26505,28674
4669,194,206
4670,203495,195087
4671,170015,155265
4672,122165,124568
4673,42813,40080
4674,170697,160103
4675,189961,189531
4676,85198,88568
4677,143114,135583
4678,79269,77820
4679,161288,160471
4680,85904,90249
4681,62027,60846
4682,162568,164513
4683,128774,122975
4684,93285,91676
4685,149497,141675
4686,25865,24949
4687,122105,120054
4688,179477,172463
4689,184838,174143
4690,158276,159266
4691,165817,176826
4692,85003,83430
4693,72598,71564
4694,56985,62810
4695,166861,167650
4696,180463,186322
4697,80668,80303
4698,216730,199963
4699,119986,113600
4700,136264,143403
4701,35681,33213
4702,131819,126314
4703,173351,176062
4704,94421,95895
4705,2486,2631
4706,153714,144345
4707,75693,80290
4708,160748,172451
4709,18445,17368
4710,104657,116034
4711,69938,74827
4712,56150,58118
4713,82556,78579
4714,130810,142347
4715,157696,168627
4716,158264,145443
4717,185847,181079
4718,24136,26657
4719,69771,67309
4720,6555,6532
4721,86403,79932
4722,40256,39807
4723,141757,150757
4724,162715,161697
4725,101799,98709
4726,49420,50854
4727,91348,89317
4728,33483,37081
4729,114909,114702
4730,120839,111780
4731,23722,25996
4732,158029,150198
4733,133207,133646
4734,122821,120975
4735,201143,195158
4736,72549,66795
4737,57558,63219
4738,63800,63241
4739,59970,56281
4740,20665,19862
4741,177748,173722
4742,41775,40123
4743,26099,24131
4744,113463,110912
4745,51806,55509
4746,110328,109659
4747,109864,100511
4748,129586,126745
4749,3687,3381
4750,45381,50216
4751,74700,69519
4752,190169,194878
4753,74292,73599
4754,179579,195050
4755,5159,5584
4756,167516,168245
4757,84521,79160
4758,33776,32308
4759,119453,114107
4760,62912,57773
4761,148113,160348
4762,21993,21924
4763,135339,136959
4764,48534,48833
4765,48314,47264
4766,163269,165087
4767,103107,114346
4768,47606,52595
4769,52849,52725
4770,116305,125271
4771,28785,28255
4772,98984,93106
4773,2329,2182
4774,22018,22022
4775,37116,35231
4776,109646,105302
4777,113512,121462
4778,49531,54002
